name,price,product_link,shipping_price,total_price
New Balance 608V5 Men's  Sneakers,123.47,https://www.ebay.com/itm/363717607566?_trkparms=ispr%3D1&hash=item54af42408e:g:B1oAAOSw105iABHt&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu6BRITyFEEM%252FaigYQ7%252F%252Fe6ydaz6kPIAO1M%252BA9zaUExDsBfMwfsbfpceBbAJ5WJ8FL6X1ZENCdXmfrm4wPrbGtksS3wPXcPLhMNHUCwYgRpwEFQ8PngMilEPc6T77wBO%252ByXHSwFqNr1jor%252BvlU%252B0RA4KfASXyoA0qZVzjc69r%252B5X%252B7Va4tPs4amImDusleQ5wLdnOn6G74aYWLNOJv%252BgYP254tLgj2G6weTkXrsFGP834gVauwznrSKbX5opjRldyPlNkGlOLK5BI8%252BeXRTQyGCDP4yV7MIinFvCj9r0xhBuCLVjzSwma%252F%252Bmb5t%252B2UyweJBPms33Fbz%252BpvUloPom37zGm0NoWdMbBKXYSKhIMfPFKIv0mM6UCK7%252F7GVyPuCTBGd%252F5%252F%252Fo%252BAEc7Z%252BnsLpAKUxvzjmAoZMECyGy5pWTw6irf2%252FHB74KHd2%252B70DjflAKwgvOVpbhTlz7dY47T5rYMBVc7Fro2DzcROMPxrhMGXff8gXTaStLnYxyEiKTD5vDAALmxEc24cy%252Fgkb%252FQOhL3qz%252FFFfPcFeI9etftqZ6CprO8OdZI6goRKWi4OHsDQj1Q8xH300LwMo8TuyWwAe3KJHl9MpvzISnz5VgN2rBRTUEpy6c2X%252B6RytiiFP%252B7E4rJ2ypBZszBBggVr7P8rLLwmtZAngliBWHn4uRGh1IsBSHOHpOvy628Q2VguHq1zqLmzSI3%252F87Nh1H%252F%252BWfEMMGroYgNdB3fFh6EFFrX00a9vrTU2kcvUyGqdfbVfhtFqWNOJjm1MeotoPxYcMq5yJ97%252FleeQlTkGkBWWEEN6GLNwdiK%7Cclp%3A2499334%7Ctkp%3ABFBM8Jyf9-Ff&var=632938012124,49.28,172.75
New Balance 680v3 Tech Ride Blue Volt Green Grey New Men’s Size 11 M680RG3,39.99,https://www.ebay.com/itm/373742022077?_trkparms=ispr%3D1&hash=item5704c2adbd:g:qogAAOSwiIhhVfAS&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSGPM5LSpFpxB8y%252BM3EBCfFMEuGW9SNzD5pXpHDj%252FAZAfmTB49wvsqRA%252BB310fMUk7Hl3%252BhUUlIJOGa0xjQyWFdEYH79BVvaJb7eQTcDG9h7v%252FJMokjnFuXxe7yMiO%252BFAjATP4EXe%252F%252FiWQljAU7rDbbNiCz2Obc5fJ8lperT%252Fz3Tpxz%252FX26jGjqmkqnCdFoqRToxJOuJq7y9zzoN87ufDfIlGmLGHaY%252B5ll5DZO4%252F0WfZP4am32%252BPZCU013P9wMJTgPDmpPh9f8cxq9b4QW9Ou4FzIc3WZ4tdQsQy1CYiT3AL2mG2boR70gjBtCldGwgSka285cc9QSkK2UDru9Dz939i0lxHgE%252Fco34shNuNlbpkQRMnrqxctdNZPPbMygYyMoiztcSsouhm%252FhkJAqqBXbEUjmAFfLwFyPJoxhAudif7dYnHQVzujY11iDL4Hegf8pAAZyyhmeHLSuWqL%252Fxz1%252FPdHaoApOKLe5YOJaWethC%252BiWaEo4knzNH%252Fsu9oLegG9lHaXG1diUkGxxNclIxwleWO3uxXxX5S5gEx7b%252FGOZUo16Agbh7rvq8MTo51%252FgIOULN10u4WLEHAU2ukOoXAnBdm9vn6xA3ABFLvYvLYYtMJohRfTpZf5ZDxKZXpwoH3dSTvnqbJuEd9y8Oj69aSQ%252FUdrHZIuSBLWqFi0RL3BOvky1c%252FOdVEKH%252FDx4ZyLkOi8sUZ5iT%252FhguzPJCipex4ziRP7DIgesGHUvo7I28P2O9N2Y0jlwhAa6W95Xc%252FOm59ivXXDZ2rxADD3rBoiuk%252B1yxxwButxesjvWVQVbCpfUcvUAsHM5RpoMO4Iqx3hES2R%7Cclp%3A2499334%7Ctkp%3ABFBM8Jyf9-Ff,42.82,82.81
New Balance Fresh Foam ROAV Men’s Running Shoes-WHITE/BLACK-NEW/BOX,69.99,https://www.ebay.com/itm/313837569639?hash=item49122d4667:g:18UAAOSwpjlh5Y~N&var=612581842107,43.63,113.62
"New Balance 515 V1 Sneaker, Winter Stealth Wheat Men's Size 11 New!",79.99,https://www.ebay.com/itm/234375742731?hash=item3691e2050b:g:gV8AAOSwVdph4E-A,41.87,121.85999999999999
New Balance X Kawhi White Team Navy,99.00,https://www.ebay.com/itm/224840203063?hash=item3459853b37:g:~q0AAOSwmlhhjfty,48.30,147.3
New Balance TWO WXY My Home Blue Red Basketball Shoes Men's Size 11 Clippers,100.00,https://www.ebay.com/itm/194574662449?hash=item2d4d8dbb31:g:v5IAAOSwgpdhqrqa,45.57,145.57
Size 11 - New Balance 327 x Casablanca Idealiste Gray Pink 2020,65.77,https://www.ebay.com/p/24043983920?iid=255386104476,62.11,127.88
New Balance Kawhi Leonard Men's 11 Snowman White Christmas Blue shoes BBKLSTO1,130.00,https://www.ebay.com/p/4045628175?iid=334321981986,39.57,169.57
New balance 327 Miami nights men's shoes size 11 MS327EB running,80.00,https://www.ebay.com/itm/304285797173?_trkparms=ispr%3D1&hash=item46d8d8cb35:g:~HwAAOSwMl9h0dso&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSsTrsimSq2LqQEOMrEDGZBRrVTF1KAcb7lWYsSzInGr9Hi27mF6jU8ZXtIZHuz%252B9qlM%252B0l9AtT7ltYw9YN0%252FU7U7UWrUR1EJQhtocly43u9HCjURCZNz2kdEndJJOyjVEK9NlqGDQ5r9BAiEOG0oCYUAAGOAp36QpB2eii%252F8TBbvNLY8FLvUVYRN0Xg%252BI%252F6l6Fxsz%252BW3hdfFeOkFJrjMcEH7PEEfFhfDU3DJL0gXbR7VhTP5wF5XihZkcApggrS43u4838bnpJdNiIQPhgbab2MPdOvjQgm7lh9sDq2tXaxfgXlTfZJ%252FWX%252FZ9H5zvHzDp2Q0mwnVnjVTTYwwvSGTKg2U4h55%252FQU%252Bx1BldWoBXFkcG69Es%252FI4B4h1hXi5ncSSU4r%252BczwKylm1iYGRiOt%252B77OmbmICo9xO4d49dsqJSaFryNUDKek%252F0ps0%252B6uruw9e0VD%252ByjBpssRIdE6ZuM9kSM3zcB8KEsCpHKl1ghK2V1%252Bsbq3%252FnXmtnozrSjH%252B4zqaKOlG5pKHf3TmYbXdfYyJA1enr6vMag%252FQrWgME0xJaJMWt1a0rfPJGkuFUfxhOUVKBeZMArRUQ41PACUbK5v4KowMy16snCYfDyvFyPuw8bSR5hgxYZw68SE2HPou%252FAI54WpgGJDxswfdg22ZvZOVfrIaowcWfuZZOLdQgJGqkY%252BikWI44mOOw9hu5qzJdrXQGAzMIbx0m9ZaGrXatJpLW01Y5JzxFCddq0EHmIgjAmteC%252FTGygI7e3K0AZLKj51jFolaHxf55RaFqvPfLJ3pRz%252FgVhMCk9griVdQv%252FqQzSFTcx8NTX3SVT3X4KiPvksof%7Cclp%3A2499334%7Ctkp%3ABFBM8Jyf9-Ff,58.89,138.89
NEW BALANCE MEN'S FRESH FOAM ROAV RUNNING SNEAKER,100.00,https://www.ebay.com/itm/363680560536?_trkparms=ispr%3D1&hash=item54ad0cf598:g:8y8AAOSwIO1h1m8J&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu9w9kDObF%252B0FYOu4o94t%252BcgqPJgsZ8FWN4NVk5U2ty1ET0ntwLLYYyz4KRWLQ%252Fig0lDNr3LDtHd2DD3z%252FRHFHyitIecG5dTorGYamOsY1J5fN4eBnwPIq0PYxCzk%252BNqvAt9IobSNvuBpqd%252BBc71lb6BSQOt9GZwHrBTQKNjTYHYifuMUNeBeHkWky5kto0w1G1Czz7sX9BrqSJz0iTt7kSSeejCRK1XELToM3XpSK%252FJi2gl0sfQ%252FDgzD4wpCrts%252FJzhw%252B7tE3D6HBcHR9R6Buf9lWhqIvvWjDa6pPN1kvcoc6%252BrccTHDoP48NIVKI%252BPH2wic1IWb%252FJZelxxpEp4XLgT5GQea8ZnuWrg%252FiHfCG2f8qGbSE%252BojtkeakV4r1HOb8gBFrwxIh%252BHJUbL7uxGRz50M%252FzFPZ98n0bTO4TLugsNiL1JD7fW66TRSUwsxYVtha1bRH1cZi2BEaYcMYk%252BLNpn3zRMqZuRxOsr2qlOexZLCL7aHdWh0BLBTSMjaY4yfzhWh3N2CezVBQgrupPc%252FTbvMO021G%252FU3YvmIyUcHSLMPJ2ulcBCNyIx%252BF7cL8%252FByZv9nDGa5Mf4S8lseKC%252FKBqtWJC0WBNRbZg6p2vlT0wUFhV9ifmsvxF8N6tqPUHOdiilAbwiDxsqZF3sZZSlFFtJatlkv8uDhPD3SZJVbbNABvifM%252B0TkugEe1UZDwldyJwYV%252BmNn6%252BNO6vZ9Zs4FcE0rJr5ZzjYh7EVesZKNgAqMp33MLAD%252Fzb1hKbf6CtLcDf%252B7xc81aUv%252B6RQJYyAE82JWzX8VpzWrRC4JkwZkJ3pz%7Cclp%3A2499334%7Ctkp%3ABFBM8Jyf9-Ff&var=632901927927,22.00,122.0
New Balance Men's Size 11 Brown Hiking Walking Shoes Acteva Lite Brand New,60.00,https://www.ebay.com/itm/294786003113?hash=item44a29d70a9:g:AScAAOSwXgZh-Es0,45.15,105.15
"NEW Men's SZ 11-D, NEW BALANCE Fuelcell Propel V2 GREY / RED / BLACK MFCPRWR2",79.90,https://www.ebay.com/itm/203829580644?hash=item2f75309364:g:bXgAAOSwWnViBwX6,53.62,133.52
New Balance Mens Classics - ML801SA - Black / Silver - Size: 11 D - New !,119.99,https://www.ebay.com/p/6043999756?iid=165209119959,45.98,165.97
Mens Size 11 Grey New Balance Fresh Foam Sport V1 Running Shoes MSPTLG1,79.99,https://www.ebay.com/itm/334331478179?hash=item4dd7b580a3:g:LroAAOSwTqViDGNh,26.50,106.49
New Balance Classic MS327HL1 Navy Suede Fashion Sneaker Shoes for Men,75.99,https://www.ebay.com/itm/304079806984?hash=item46cc91a208:g:f7YAAOSw8jVg~Dns&var=603214916112,65.00,140.99
NEW Men's (SELECT SZ) NEW BALANCE Synact MSYNLG1 Running Shoe,67.90,https://www.ebay.com/itm/194031118089?hash=item2d2d27e709:g:MXgAAOSwRuxgc3ok&var=494190222736,46.33,114.23
New Balance X-Racer Tactical Utility Grey Running Shoes MSXRCTUD Men's Sz 11 NEW,137.00,https://www.ebay.com/itm/294540440137?hash=item4493fa7249:g:1XsAAOSw4ARhjXIR,55.96,192.96
NEW BALANCE 327 Heat UP MS327FCO white/yellow/Orange Mens lifestyle Shoes 7.5-13,129.99,https://www.ebay.com/itm/115102390488?hash=item1acca318d8:g:kU8AAOSwcFJhl7Et&var=415179336437,42.83,172.82
New Balance 327 Black Fog Size 11,85.00,https://www.ebay.com/itm/194369848735?_trkparms=ispr%3D1&hash=item2d4158859f:g:xS0AAOSwCs1hRAa6&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSMJP5lymjvym%252B0KHUMc1dIZET5gfTnJejJ3oxGADpqE6m1PzGT4TGA1OKl5O8sQdWSGIhl3MOMcGsbHr5IC0GYDDnmuj79BPOXRX7iMg0gmv4tt6zh%252FZa%252FDv3tFK9CdtaRzq7LJ%252FB%252BczEvJLzW4i3YmNRA0jiSPGa097l4wyhFmRYQz6KJ5SBpHaDSlghtPIL9dyymfxeOwSG3R8V58KCyi34u3pakXPu1pdAgIbLBYOWU4ZeSm%252Bep6krDYynbm8L3gp%252FSthFxVWsQVgnoGhk%252FerJaLgHzhSiT6C0M3vqny3l6a%252B2zkhtuJwmHy3cTglV70atgTcZ3wtiiac%252Foax55nuh7KysngYVg4KripIMPpVW78Z91GvCxWEUhhu%252Bm4%252BoKgnL8YNkvrHf7ckhmYVbtZdgeuyqu4IF75fU%252BwOonNmqEp9dtiOyqxG36tg%252FL2K0gJbWCUT49yHqxol%252Fc37rfeXQLorf8DhgkgLZRvzr46rYOxibOIGmbWTnPwPSVw5aM%252FVUT3H%252FbuJXgn9JzMOYXwL9E9JG5jIMC9PscxqR9lBOBicTPlnFjV6LZypB8uVKBPpxhuK3rVj2f4oPpwRahAkR%252FQM1oKMcjwdUw%252BosomyFnR7p28%252F7sBmXHdg1JkYF0B4vHu9b7lH%252BLm2m64bgEE3DueS%252F%252FMKPCnis%252F7KivAkctTAvsvHDMduOwZf4qA4voWLRIzL6U857dKQxgeQXjxVlbLg0BcVDvNZHPZ5lf9ygR8CoVLkEOFqCxWguGG2cwHeW03u%252Fe0UWPsCgqnAB3YFEr%252FDJisN8D%252Bz2Db22knlbJs4Ei%252FCU2fSP%252BvfjFiEH%7Cclp%3A2499334%7Ctkp%3ABFBMsImg9-Ff,36.00,121.0
NEW BALANCE MEN'S 515 Sport V2 CASUAL SNEAKER,79.00,https://www.ebay.com/itm/363680551109?_trkparms=ispr%3D1&hash=item54ad0cd0c5:g:DLMAAOSwZClh1msB&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu03AEnnvAe1q%252BKxwnwkl60bFExQn0tXDdPdT%252BaRW2nWOLMEFhgQ%252Fw47tqiBWwNbfGoJydePj1XC7Hy%252FNb1KLek1gZqdQvW8LG1gye39VsJWNEizB7D9JsVeaXK2%252FLhFoiGoMrEB7GERGIVeOqR234oBGThS3Lwdlzzvtep0ECDVDqtgJHVOulTkJAssm0xMh8niSBQ3aJRVG5nXmEm67gBv5ZKmQzRlhWejxYaLRAb%252Fpf7n7wq7W9JqcKT1DbejxiVnAoPWQErHA9xOVxim%252FP7pEJkjS1lxCLm5QZHMn5z8x8L9Xma9yguu7wSC61%252FGQsLq1FJrTtzfOMftKWDVca%252F%252FZ60Jue0%252FZHgsshUvK8nsrHI56p9fPdkH2STEeCa9EglUGVrss8%252Fs7Xph9NlxSeI31trdVEawVZqOcY8O%252BJ5hoR4bMTyARvVm1mRym7xIaImK6ifcTw%252FMPay3UxvlTLn7aKTNTlo1ardXOB9n5xEXFZ5GB%252BQKBap6TPwmAJaTqt72iyZS0JA%252FhiAK3uHovxMC%252F2vjVrcLckF%252B5XTHfLTahzXtX4TTwRK4e34%252BndylzsP944MVRgtUYNBmR%252FSz0tOL9KBFcMs8Plkv3b2zp3DgUlhg4WQ4shypDbSfyKipoifnDqKOCziblpoR7ux43DTfWX7AygxGvDOjVg2%252BEq1My%252FthdNFYWqdVjbfwxQqpmui5%252BxyVrkE%252BQBhv9lTcqhLndUAfbgDiwpdTGwEFmzx7SdKMMs%252Ftbyb6DogW7qk7%252Be9VU7uQs5lqktM8QkO1NIiRsPh7Q7VxNgXa0GdI4H683%7Cclp%3A2499334%7Ctkp%3ABFBMsImg9-Ff&var=632901933153,22.00,101.0
NEW BALANCE MT410 4E MEN’S WIDE-WIDTH TRAIL RUNNING SHOE,104.47,https://www.ebay.com/itm/255384793532?_trkparms=ispr%3D1&hash=item3b761eb1bc:g:2BwAAOSwvzhhsKgl&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSeg1Ad1f9161DldjYGbgJeZTHnHqxLykiKfJaFeKTksNdWHmtKCyq7U7gPVZxwwWur4hsPCL0MBNmzkZCKYPWKuRRZ%252B5S9fTaxHdZxlOYl4CvKyl%252F%252F5cWN4DxzmcA3qr1D8g9KCcW7vbgp6Us7i6PQ3cirazgxAwWYIUH0mvBKwBapupjJnN%252BKrWHEFsc7iVgMY9ios7%252Fqmu515klAgDEvYTuKvR40dLHpLALEFQM%252FX3Msb8ThKyzmOJ7c%252Bsm1KjUmU3cS1cjjJtwCWKRLwEdQBx2GUOyJ4hRovEpctVAhZUpX2aIbucrgY3zI0Yo9DqciPAWgppMYLqdU1D3paGU4jvhUqhy%252FGZU2yDSRml3r6g4LRYoqZauOp0wfwzAzDypb9%252Bah3ffPFJk8ltcPiKhx3dUy8d0mzO0wkR6rUJRe8ZWPGpti8FrnQQqwveZTL66lZHQTRbMZxS09UvGVYOHCWnqGmHm85w2f8fZ5vD5vcFHyYJWrY%252F0dnRYhgs7mTw7wqKi08mNgp5s8sMYUdNLbi3bsW5p6zKFhKg7XepwRpZqmTz0z6F9ZtC1DGgkBY9N0ZhwVX%252Fk8JBsHVI%252F6vGeqqyDMFb4%252F1NmQOIdLx2KJ%252Flk7ovzDihAI7D68iw12eeXFyFfK0Bg31X5yQuhFneAIdcFR6oqrPcRirjo3QXc4ST6S63YpdRDaz6DJ41ZcbNPymqpbV86oLPg7y0UhQ8AF4Zm2YeabPmYj0RXWYrlepYC%252FPaRsbNVA3Qk5ttUQSKXZr8kZmexdPLvfIuFRe7EcPEXN6oyRTkq96A0ghrVXXz5TUHIN6hp5OQ7nyLEa3eS%7Cclp%3A2499334%7Ctkp%3ABFBMsImg9-Ff&var=555353066764,48.92,153.39
New Balance FRESH FOAM 680 V7 RUNNING SHOE - MEN'S ,123.47,https://www.ebay.com/itm/255384793534?_trkparms=ispr%3D1&hash=item3b761eb1be:g:7uQAAOSwyIZhM~fC&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSeg1Ad1f9161DldjYGbgJeb2qsvi3BfDkH31uJzrJOxHAEQxGUHdKyvMbMUmVi%252FLkUPrRcvp7WmOhSCLyeUULJoHk6xHdWCMilA1aTdEI2YVFXEJ8n%252B6uUrnSdkxH%252F6RTg8u0zbrXIuAWbHXcIyWHsz2y9zzd5RsyAeTrThqpIb84Au2tUrNg4h8fe5zHiaqIb3PMOumQ6sTU66Z50Fy3TOuOf1QN3%252Fy%252F%252BUdM2b370x4o%252BPGc6sQmm885IHEszouoxCL36iog8JAaSXb1O02s2Dvum5QtYBFRE6%252Brce6p08IwxqcLEczgzxXxHXlQDVMCe%252F0RsF1Alnk18K9MZ%252FwPhMR8OQj2tVjgdSyLqvUML6DMZaNwIaC7KwtifuXuePtfXnDNWQqlQ7ZZ5jleXsdU1z5HUN3UQrSxyMJUUPjCP5aZr3%252FwY4vvenVpOabUjAVCW6360KN7UE%252FKLe9u8E0X68g%252BA5ZSOr7YIosksN8XqQDagvgUV%252BchMtrgVbOIRClmxbPB%252BK2PqxKUs0m2Y9JuVEf3JK6dbRHlNkLj0tTVydonwTi6Y1MQl68ruZcg3Enx9B6bHx5evIrf5wX3lt%252BZ%252FjSsG9IcWyBHwKyq%252FkvrTD5pB91lK0jJaYLdmS0FCJRCweIAnca%252F%252FU1Qlb%252FSiOF0aNaCw9cjxdwHI1rxkTpSBvmk%252BDoyEciqHd2fSCW3OR1oqN87Vrpw%252BzeGx2d3qBrQ56lfzD9%252FXTHIngn%252Fg%252FEAeI9Y7oTfx%252BlHOZtNmtjZ6bPzrFzD5XzYU4JL6dQffDeAjmLiR%252BU9sIeBPKtdbumgr9Yo7poAoRZFrQ1RSkNez%252BEs%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff&var=555352955117,49.28,172.75
Men’s New Balance 327 Shoe Palace Unity Pack Patchwork Bandana Size 11,108.00,https://www.ebay.com/itm/255335190169?hash=item3b7329ce99:g:do8AAOSwKPxh5DIb,42.41,150.41
New Balance 327 Yellow Black Purple Multicolor MS327EB Men Size 7.5-13 NEW ,66.66,https://www.ebay.com/itm/275136875722?hash=item400f6f8cca:g:I8sAAOSww6Fh70UY&var=575407505201,41.62,108.28
New Balance X Kawhi White Team Navy,99.00,https://www.ebay.com/itm/224840203063?hash=item3459853b37:g:~q0AAOSwmlhhjfty,48.30,147.3
New Balance Men's 574 Sneakers ML574EGK Black,67.95,https://www.ebay.com/p/12043981078?iid=353483941079&var=622760977395,53.64,121.59
NWOB NEW BALANCE 498 ML498KBD Men 11 Mustard Yellow LEATHER/MESH Rare Retro R2S!,58.00,https://www.ebay.com/p/12043978439?iid=224691386725,31.41,89.41
Men’s New Balance 327 Grey White Black Size 11 D Casual Shoes MS327GDY,109.95,https://www.ebay.com/itm/165115015777?hash=item26719f3261:g:I0QAAOSwGMthXxqc,35.80,145.75
New Balance Lifestyle Moonbeam Navy White Running Shoes MS327RF1 Men's Sz 11 NEW,87.00,https://www.ebay.com/itm/294502531641?hash=item4491b80239:g:5UQAAOSwXmlhev3j,55.01,142.01
"New Balance Men's Nitrel V3 Trail Running Shoe Size 11 D Blue, Gray & Yellow",59.99,https://www.ebay.com/itm/144400798347?hash=item219ef5528b:g:bFwAAOSwV11g9PyE,50.74,110.73
"New Balance 515 V1 Sneaker, Olive/Gum Men's Size 11 New!",79.99,https://www.ebay.com/itm/234385848633?hash=item36927c3939:g:XhMAAOSwxx5hg-nc,41.87,121.85999999999999
New Balance 247 247S Sport White Men Running Casual Shoe MS247MC3 ,63.26,https://www.ebay.com/itm/164774964526?epid=7047648758&_trkparms=ispr%3D1&hash=item265d5a6d2e:g:~rwAAOSwJMRgWK7O&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStBvoja9QbbKZL7Re0InmXVf65K7z10AWxjyWXfVukjU6QPQsBtoXlFYEJ%252BuLGBUi2YSbfK5d7GoUBy9MQ4RS1Mlwo6mVFL%252FdPiy0gaQkLv60LTmgMLsikHhNJHXgDzFSPprDFLc%252BAHqCcoozVRiCP8G2OgCs%252F5ojRQA%252F2CBMfScoHHvAmPUCIGMkCBmlo%252FauBql2Owx0Q2wzcU1Vq%252Fzh3I%252Fp%252BpNJnajr1q75ML7vksTBoiegdTZs0VY48%252BMDcZ63yV7GEqAIU3s3Fmqk0gN3u0YEK3QjGv1nmY3y1l%252FKtdJPk2wbuUK6piEvfCOLz8dwMSTpJM7FC20V8QDzCzfnboBiPfbgXjh9IBI38IqhWbK5FVbI2xtSnSL0GxE0DXFePSlGmYlKC%252Fgc9MwUGlmqBq1vP9db20jldRlyuFS4rp7nkCSSGV7vQPlEkeieoTgFlFsinzwAYN%252FiCVIKr3PBpi28Ngrdv2AX4VNjzyrHQJHdK5iq8EX6vZngzO9lHfu%252BxtnvrgDeg4EcfuJSK0%252BSBLGHRhvXa8EHkp9N7F7vedFHJL3HyX4DF4R2xnT%252BSPoeqwd1ilgZ99hE0sN7e1fZnI4kkP9F7z%252Br7VKhubtaZwjbhv6TFkLiiKpBPrdgg4i9nAOOorPiymu2ChQ%252Be1BkFyq2PLmt%252BJMV0ORiQwFWKJj4CSLsQ2zTXxoQ9pCEclJdOA%252BtqNcgVO8n7Nrgrirorf0SpHiCWGBeWV5mjMyR1vfo1gwcuzlsEzzpv8kqind%252FJd1V2PiY57MJsB4z1L%252FVdXbJZFfGrgcPFi%252Fsen8aRR17spu2W%252Byi95SeFDUpM032%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff&var=464255470537,21.60,84.86
New Balance Petrol Exuberant Pink 2002R ML2002RH Mens Sz 9.5 Womens Size 11,139.00,https://www.ebay.com/itm/284439884675?epid=7045635471&_trkparms=ispr%3D1&hash=item4239f03383:g:~s0AAOSw9ZlhNP~G&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSS2tefNAzyjxA1Q1YVqaAQMlGGF8dayngCqSaVnV%252BxA7SecDawoYuyARrBRD6Z%252BXXUgYb5KUjwp2amNJC%252BdjNt1GOVFAaQDyRcaFxLhGMLJbiaa5jgerd8IpuxL8V3MrRC7pkQpqDIxWC6YfnLV6o%252ByhnYQOmwG9HVPWqLb8ilEkUuQ63bCiDh4kAscxFGUjfwp4nYZ7Stc7QmpHggdVfNVon4H1pg9yzplacSvVhuURELdG%252BOZ4xb9XIzV7%252FsT9F6DiMOcnK9k2YpSPJRZiHb6QNEMdo4Qy29RmzPqvtZhnL7uzZQhRRpfQwN4hc4qRMLoCMu314aYoNu3c0GufN18AcYdQ7yZqNc7BrQV2N4HlZL%252FO6xs6WH9ivvF%252FQFSCtU2h7dgs9t%252F%252FLyKaC%252BEJXdQENOcQreKNIset6yCHS2W53iKNsSPs8dC%252BNjPAOGjHhHKOGlmCAGDwWtrbQZ32Jkabnuo2jEjVGoipBZ0iz3PMk%252Bt3z3Cm5fWwxb9HUrlTv0JRM8eVpOIzvT6IyUXvnG%252F9%252FmDHHEQ0iZ59GMnHgH8jFRbMz8In40L8FMhT3pD%252BLfA5ABSyXYAdvnGc1gT5dKjzmZh5EewuNH0h14Mbm7CZgPrAob6xxg7gFtDF3C0BMJbhzU6NQqie4u8AmxyXgBHKk9BNJKe48qnSw%252FdqDFT5UaEDm9rz5JWGDBAcUyObqDeTEavXDwBX29BjKvyysu9SFqGx9kogbA81rOaYuRV5M6KMN%252FV3v0qylhgyv5MnXQAqVFgdYjzfyKIezfiscEXk9J579VxTPaWEG6eV0AVO0Ew7NU5hkk5uVRnpRVneP%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff,36.35,175.35
New Balance Men's 411 Men's White Walking Shoes Size 11 US 4E width,48.80,https://www.ebay.com/itm/255237713380?_trkparms=ispr%3D1&hash=item3b6d5a6de4:g:TBQAAOSwGKJfvE75&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSeg1Ad1f9161DldjYGbgJeTXYgkh1YlSM6s8VG1E%252BFbnpEk618glit9fuCSlfth2U0sRkuG8N%252BkynNg6ZrWToFgxet5iPcVnQXjPnXfyr%252Flhc8npP4QwQw79pFoqI9lo8sHn7ax0ORY3YGTCIODFfF%252F6FKcvOCQw%252BYxuVWvabp08xwf9Bv7ljodxvNj6FQPfRi62zA9%252B0CCRxyME1siiFjOIqU1fHrqTwTpLh%252FYUiRNXxXMv7mEpWx3vbFDWfsUqvGmCpnuFS9lSEF4KhkxEQxv9fmrONsqbVkY3PwpnGKCS%252FOJvc6vBYQdCkg1aGUDFm7v113JfiCemTrxrR5ajRON6XwynH7YaCH0tgX65ncbxiV1%252FqofXwqsYa6oL96EURbubZzOIFJtg3TjrXWdYcnQuAcLX834846M6Mj0SNH9dS3pi0g%252Bt88UbRC4GoXYaQBeeGJdc5JRYFstmp%252Fp5wohIjTMw%252FsENqb2p%252BLQBIOenfn6zIKnvHvXBW2DJOaZdq%252FrJdwfvfA9JXHx4S4f6BHxwTsw8UGNBzHZBjTXIMS%252FT%252Fx3zaxm7UkRFctdKWj7gpMeGcOUIU%252F20ijTMUTfSXb6EYzT2Tl3oPTKE6hgLm3%252FdsRwL1C7LoNG8orH0JlWlZgJE9O7DmxfGAc7HkTdZGcCwBVqgqoEkQR1i1oQ2ZDxz%252BCYGELZf%252F0tj32d%252FKkmZRMhUX8DQj4MhLNEx13NweqZPHgUkeQbZpmc%252BBOYbOa%252BTbLNn508UWXvPpbOv1bL5PjzQrxEJaqgehUMqwSPzGNtbv%252BYCGZa2uXKNf3NnN4Ftxmrr52pAbvwB3P8qa%252F%252BFM%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff,53.28,102.08
New Balance Kawhi Leonard Men's 11 Snowman White Christmas Blue shoes BBKLSTO1,130.00,https://www.ebay.com/p/4045628175?iid=334321981986,39.57,169.57
NEW BALANCE 327 Heat UP MS327FCO white/yellow/Orange Mens lifestyle Shoes 7.5-13,129.99,https://www.ebay.com/itm/115102390488?hash=item1acca318d8:g:kU8AAOSwcFJhl7Et&var=415179336437,42.83,172.82
